Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Macedonia, FYR",MKD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,16.6719897796231,26.1404660321628,24.0416821734276,..,..
Madagascar,MDG,"Population, total",SP.POP.TOTL,22346573,22961146,23589801,24234088,24894551
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,443.906100111531,461.723072174234,452.463192574895,401.857595060727,401.318870068995
Madagascar,MDG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,49.6889801073571,50.7399695181229,53.2746457642448,..,..
Malawi,MWI,"Population, total",SP.POP.TOTL,16097305,16577147,17068838,17573607,18091575
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,374.501880192755,332.922303904319,354.725396088931,362.657544352305,300.794825113129
Malawi,MWI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,91.0678950510977,91.3702437652264,91.3702437652264,..,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,29170456,29706724,30228017,30723155,31187265
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,10779.4964087235,10882.2784207824,11183.9619119992,9643.64468338462,9502.56839625166
Malaysia,MYS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,7.38348427233016,8.57764477983057,9.70780299588388,..,..
Maldives,MDV,"Population, total",SP.POP.TOTL,385000,393000,401000,409163,417492
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,6541.07046499268,7112.33575009549,7716.20401546133,8395.78519750383,8601.63248838154
Maldives,MDV,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.602006688963211,0.656023774301581,0.608069076647107,..,..
Mali,MLI,"Population, total",SP.POP.TOTL,16006670,16477818,16962846,17467905,17994837
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,777.347686759476,777.605913889789,825.572991487261,729.720533846474,780.507110878306
Mali,MLI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,57.4928440366973,64.7933030451541,42.8744112375474,..,..
Malta,MLT,"Population, total",SP.POP.TOTL,419455,423374,427364,431874,436947
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,21930.8083576552,23930.1880818804,26180.9259852411,23819.4635962242,25058.1706055815
Malta,MLT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1.1333914559721,1.55486450466459,3.34075723830735,..,..
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,52663,52793,52898,52994,53066
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3513.96236446841,3617.75235353172,3461.64505274301,3385.90406461109,3448.53578562545
Marshall Islands,MHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.257400257400257,0.239234449760766,0.234741784037559,..,..
Mauritania,MRT,"Population, total",SP.POP.TOTL,3830239,3946170,4063920,4182341,4301018
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1364.28374502224,1450.57803807082,1326.66880206341,1158.25646878004,1077.55613626163
Mauritania,MRT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Mauritius,MUS,"Population, total",SP.POP.TOTL,1255882,1258653,1260934,1262605,1263473
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,9291.22761861899,9637.00265000958,10153.9382184867,9252.11072429051,9627.59578522351
Mauritius,MUS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,20.7007508044333,20.6024930747922,20.3135650988412,..,..
Mexico,MEX,"Population, total",SP.POP.TOTL,120828307,122535969,124221600,125890949,127540423
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,9820.53257157551,10298.8676612051,10452.2776576596,9143.12849376552,8201.3062528823
Mexico,MEX,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,13.7863363578375,13.2995432622778,17.5435163318916,..,..
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,103503,103702,104015,104433,104937
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,3148.07493502604,3044.54687469866,3057.94356583185,3016.0112225063,3068.50777132946
"Micronesia, Fed. Sts.",FSM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,404782447,412950407,421022841,428961724,436720722
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,8689.3344043335,8642.9476770136,8436.96531397115,7350.73434312315,7124.68857338475
Middle East & North Africa,MEA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,3.23265890258656,3.38037370294029,3.03220114868642,..,..
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,348195697,354641044,361077997,367449306,373719055
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,4790.86217322637,4615.98223724128,4373.82806298725,3933.95010540058,..
Middle East & North Africa (excluding high income),MNA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,5.97015722234639,6.17691553404933,5.53324962446052,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,344148796,350471538,356783315,363027163,369167489
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,4814.39666657114,4634.99103382217,4390.41020315674,3946.37661801481,..
Middle East & North Africa (IDA & IBRD countries),TMN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,5.97424260862597,6.18163672654691,5.53580163685766,..,..
Middle income,MIC,"Population, total",SP.POP.TOTL,5343924376.07723,5406028992.61008,5468259740.73916,5530431983.68203,5592833481
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,4803.85863976391,5039.63573820819,5152.03429113075,4831.53238077838,4781.42037667553
Middle income,MIC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,22.7987860470524,23.107760793404,23.6365313349693,..,..
Moldova,MDA,"Population, total",SP.POP.TOTL,3559519,3558566,3556397,3554108,3552000
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2046.53678665109,2243.979662444,2244.76376248334,1832.4990518988,1900.20147934803
Moldova,MDA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,4.63633229920717,6.96949454464485,6.20444776677257,..,..
Monaco,MCO,"Population, total",SP.POP.TOTL,37783,37971,38132,38307,38499
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Monaco,MCO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..
Mongolia,MNG,"Population, total",SP.POP.TOTL,2814226,2869107,2923896,2976877,3027398
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,4368.08224755108,4385.37935468846,4181.5833210635,3944.18003872251,3686.45169810524
Mongolia,MNG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,1.69322709163347,3.16220238095238,..,..
Montenegro,MNE,"Population, total",SP.POP.TOTL,620601,621207,621810,622159,622781
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,6586.7192089878,7186.42978682154,7378.34528902948,6461.19255426627,6701.00008024241
Montenegro,MNE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,51.9338959212377,63.4727503168568,55.1984877126654,..,..
Morocco,MAR,"Population, total",SP.POP.TOTL,33333789,33824769,34318082,34803322,35276786
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2904.74672773209,3111.76288654102,3154.51348420947,2847.28556871398,2832.42977713622
Morocco,MAR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,8.62996158770807,14.6479584475545,12.3878104779795,..,..
Mozambique,MOZ,"Population, total",SP.POP.TOTL,25676606,26434372,27212382,28010691,28829476
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,566.051387255338,605.985608081366,623.287114146296,528.312559713655,382.069330425644
Mozambique,MOZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.8615323750495,97.6569318563276,91.1575743913436,..,..
Myanmar,MMR,"Population, total",SP.POP.TOTL,50986514,51448196,51924182,52403669,52885223
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1171.50825745974,1168.80394672698,1262.89378167533,1194.59013673449,1275.01760814834
Myanmar,MMR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,72.3630264629146,72.0421327672083,62.3649078194533,..,..
Namibia,NAM,"Population, total",SP.POP.TOTL,2263934,2316520,2370992,2425561,2479713
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5749.4047524812,5488.13171199292,5421.34395342219,4737.66990632261,4140.46193248801
Namibia,NAM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,97.8088861838101,95.5672426746807,99.13217623498,..,..
Nauru,NRU,"Population, total",SP.POP.TOTL,10279,10821,11853,12475,13049
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,10099.4220024211,10036.1832050216,9872.63831364996,8052.88838546659,7821.29891769903
Nauru,NRU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.421940928270042,0.411522633744856,0.215534445597509,..,..
Nepal,NPL,"Population, total",SP.POP.TOTL,27649925,27985310,28323241,28656282,28982771
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,681.792586817722,688.617278796698,706.238697681072,743.765348857832,729.532501133179
Nepal,NPL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.4650900900901,99.7156667614444,99.9736634184883,..,..
Netherlands,NLD,"Population, total",SP.POP.TOTL,16754962,16804432,16865008,16939923,17018408
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,49474.705606422,51574.489418462,52157.4068701887,44292.8847318584,45294.7799953866
Netherlands,NLD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,12.1144649460783,11.9751120547299,11.3210466263126,..,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,259000,263000,268000,273000,278000
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
New Caledonia,NCL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,20.1582236985882,20.4393078347487,13.3509291184817,..,..
New Zealand,NZL,"Population, total",SP.POP.TOTL,4408100,4442100,4509700,4595700,4692700
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,39970.2562445037,42889.8814066272,44503.2467325879,38201.8903655116,39426.6234987649
New Zealand,NZL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,71.863985539991,74.2609499595516,79.1173971942231,..,..
Nicaragua,NIC,"Population, total",SP.POP.TOTL,5877108,5945747,6013997,6082035,6149928
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1792.0380448462,1847.19804868568,1975.46470748978,2095.96648814515,2151.38204656346
Nicaragua,NIC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,42.8181592656909,52.3420610136921,53.8928892889289,..,..
Niger,NER,"Population, total",SP.POP.TOTL,17731634,18426372,19148219,19896965,20672987
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,391.515502437865,416.14008377196,430.60464978834,358.997030070782,363.226973889882
Niger,NER,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0.589101620029455,0.579710144927536,..,..
Nigeria,NGA,"Population, total",SP.POP.TOTL,167297284,171829303,176460502,181181744,185989640
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2755.29778740678,2996.96430245373,3221.67812819676,2655.15797701046,2177.98516981843
Nigeria,NGA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,19.7136487145544,18.4399127514455,17.5913129318855,..,..
North America,NAC,"Population, total",SP.POP.TOTL,348813722,351425360,354173159,356810463,359479269
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,51560.704640076,52755.7792523288,54187.4940946153,54918.0832793418,55927.8558946185
North America,NAC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,18.5498653654097,19.3625667403123,19.5244152910582,..,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,53718,54036,54468,54816,55023
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,13980.4162478127,14434.8212302909,15348.4614819711,16819.9065966141,..
Northern Mariana Islands,MNP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Norway,NOR,"Population, total",SP.POP.TOTL,5018573,5079623,5137232,5188607,5232929
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,101563.702677597,102910.435039364,97005.4985619729,74505.2465396901,70812.4774226187
Norway,NOR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,97.9549112135512,97.7066626695646,97.6876081505809,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Not classified,INX,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..
OECD members,OED,"Population, total",SP.POP.TOTL,1256599264,1264695223,1273109967,1281401703,1289937319
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,38044.6484170295,38252.2773169878,38738.8289594862,36280.5409148527,36741.3610815405
OECD members,OED,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,20.0250861928404,21.2688857808926,22.0995114182218,..,..
Oman,OMN,"Population, total",SP.POP.TOTL,3464644,3711481,3960925,4199810,4424762
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,22134.9100562479,21268.7564036272,20458.4522649443,16627.3643320866,14982.3579235229
Oman,OMN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Other small states,OSS,"Population, total",SP.POP.TOTL,27527819,28146089,28759578,29374084,29983809
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,15017.6762939557,15316.0351113239,15452.4222948547,12555.7477821709,11965.5609054918
Other small states,OSS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,26.3516514325928,26.617172517591,24.9709088745257,..,..
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2271298,2300045,2329458,2358955,2388875
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,3570.31907461386,3641.37447618691,3769.46508803847,3635.98591619899,3720.73663143055
Pacific island small states,PSS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,41.4246736713289,39.4948236111593,30.6413489290597,..,..
Pakistan,PAK,"Population, total",SP.POP.TOTL,177911533,181712595,185546257,189380513,193203476
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1261.20896743422,1272.44106100063,1316.98096583434,1431.24486452697,1468.19294647812
Pakistan,PAK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,31.0605981794538,31.0061877858488,30.2217368595983,..,..
Palau,PLW,"Population, total",SP.POP.TOTL,20758,20920,21094,21288,21503
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,10318.9131900954,10932.1223709369,11894.3775481179,13500.5636978579,13626.0056736269
Palau,PLW,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Panama,PAN,"Population, total",SP.POP.TOTL,3772938,3838462,3903986,3969249,4034119
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,10589.8271320653,11685.9798273371,12593.7370420898,13134.043669218,13680.23600692
Panama,PAN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,62.9315355108683,57.9258763116767,55.7984279099817,..,..
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,7430836,7592865,7755785,7919825,8084991
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2071.31874144127,2029.95360445923,2182.71656543065,..,..
Papua New Guinea,PNG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,48.538788522848,44.111297673303,44.111297673303,..,..
Paraguay,PRY,"Population, total",SP.POP.TOTL,6379219,6465740,6552584,6639119,6725308
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,3855.53773490999,4479.90585798851,4712.8227356279,4109.36772421106,4080.20464394436
Paraguay,PRY,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.9950195069312,99.9950315496597,99.9891465576499,..,..
Peru,PER,"Population, total",SP.POP.TOTL,30158966,30565716,30973354,31376671,31773839
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,6387.78528050603,6583.11624846311,6491.05245028136,6030.34325949661,6045.6500766247
Peru,PER,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,55.2331554286001,53.8802558359694,52.1932040327718,..,..
Philippines,PHL,"Population, total",SP.POP.TOTL,96866642,98481032,100102249,101716359,103320222
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2581.81855367229,2760.28914607311,2842.93835295284,2878.33837046989,2951.07192903542
Philippines,PHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,28.4444810136998,26.4036882523317,25.5973182159406,..,..
Poland,POL,"Population, total",SP.POP.TOTL,38063164,38040196,38011735,37986412,37948016
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,13145.1048415824,13780.5491146258,14341.6705004491,12565.987597528,12372.4170564311
Poland,POL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10.437756244164,10.405311482606,12.5186110480228,..,..
Portugal,PRT,"Population, total",SP.POP.TOTL,10514844,10457295,10401062,10358076,10324611
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,20577.4026375899,21618.7353389663,22077.5361325219,19220.0068081473,19813.3082485256
Portugal,PRT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,42.500438827453,58.3191514623818,60.7401990030601,..,..
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,1082722218,1087560614,1092601669,1097570905,1102730983
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,41960.1578936842,42131.000679007,42728.4281128251,40163.0508420953,40873.1947336663
Post-demographic dividend,PST,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,19.5266239408977,20.9202072629237,21.724796322496,..,..
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,783505835,806705375,830442736,854646007,879292453
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,1630.96372028027,1731.0641030135,1796.55878772258,1517.46797078024,1358.75149032674
Pre-demographic dividend,PRE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,45.3499285100197,42.7935861473498,41.3819899382551,..,..
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,3634488,3593077,3534874,3473181,3411307
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,27811.548146534,28703.7483471687,..,..,..
Puerto Rico,PRI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.562609728847825,1.07850802557145,1.6306387450274,..,..
Qatar,QAT,"Population, total",SP.POP.TOTL,2109568,2250473,2374419,2481539,2569804
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,88564.8229796416,88304.8795754258,86852.710189198,66346.5226685873,59330.8599872525
Qatar,QAT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Romania,ROU,"Population, total",SP.POP.TOTL,20058035,19983693,19908979,19815481,19705301
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,8558.3976056224,9585.26659264653,10020.2773322992,8958.78859287686,9474.13060440536
Romania,ROU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,25.3955830809542,34.4215525488588,41.6060857028926,..,..
Russian Federation,RUS,"Population, total",SP.POP.TOTL,143201676,143506911,143819666,144096870,144342396
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,15154.4568726812,15543.6765317424,14125.9060977801,9329.29835134816,8748.36450405452
Russian Federation,RUS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,15.5637311058596,17.1746302202462,16.5682511980707,..,..
Rwanda,RWA,"Population, total",SP.POP.TOTL,10788853,11065151,11345357,11629553,11917508
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,678.079697291679,688.876855732777,706.569951658266,710.348390658908,702.835601585743
Rwanda,RWA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,46.1832061068702,35.8508835633019,39.0254148288175,..,..
Samoa,WSM,"Population, total",SP.POP.TOTL,189194,190757,192290,193759,195125
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,4234.55444295603,4219.06512309738,4178.97336868309,4149.36344384036,4027.76137034554
Samoa,WSM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,31.3993174061433,29.5190713101161,29.5190713101161,..,..
San Marino,SMR,"Population, total",SP.POP.TOTL,31914,32303,32657,32960,33203
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
San Marino,SMR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,182889,187045,191266,195553,199910
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,1380.94995917229,1619.53267761188,1821.87873390297,1624.60396252995,1756.0614700482
Sao Tome and Principe,STP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10.4477611940298,10.4477611940298,10.4477611940298,..,..
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,29086357,29944476,30776722,31557144,32275687
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,25303.0946209133,24934.3861421258,24575.4030374119,20732.8617218565,20028.6482072005
Saudi Arabia,SAU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.000368080094228504,0.000352091600150695,0.000320712237737568,..,..
Senegal,SEN,"Population, total",SP.POP.TOTL,13703513,14120320,14546111,14976994,15411614
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1036.40501832823,1048.91235053219,1052.44387304468,908.725614527345,958.073737852607
Senegal,SEN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,9.82608695652174,10.4184217916316,10.4317511397157,..,..
Serbia,SRB,"Population, total",SP.POP.TOTL,7199077,7164132,7130576,7095383,7057412
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,5659.38020403691,6353.82638279332,6200.17322102474,5237.25533423136,5348.29406421381
Serbia,SRB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,25.6890879433801,26.0636806281388,32.9845123482629,..,..
Seychelles,SYC,"Population, total",SP.POP.TOTL,88303,89949,91359,93419,94677
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,12845.17363161,15687.3479494868,15570.7789222605,15390.0406382807,15075.7194365696
Seychelles,SYC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,1.96205747840325,2.14994487320838,..,..
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,6766103,6922079,7079162,7237025,7396190
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,561.898423858481,710.818699843413,708.439475708292,587.503823327043,496.049463350517
Sierra Leone,SLE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,66.099513068786,64.1097390352211,65.3569452130603,..,..
Singapore,SGP,"Population, total",SP.POP.TOTL,5312437,5399162,5469724,5535002,5607283
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,54431.1619899752,56029.1891416371,56336.0723407889,53629.7374603324,52960.7141893889
Singapore,SGP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1.35828489919312,1.54683232921262,1.66261644390441,..,..
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,34640,36607,37685,38824,40005
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5407579,5413393,5418649,5423801,5428704
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,17274.6423040509,18191.612786163,18595.1511139028,16089.7484602032,16495.9876837228
Slovak Republic,SVK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,19.3236373905676,22.2802833695728,22.9445999705319,..,..
Slovenia,SVN,"Population, total",SP.POP.TOTL,2057159,2059953,2061980,2063531,2064845
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,22486.4716702747,23150.3179893477,24020.6728561283,20729.8638261683,21304.5701619503
Slovenia,SVN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,27.8428093645485,32.323360111329,38.5189069509992,..,..
Small states,SST,"Population, total",SP.POP.TOTL,36873246,37565022,38251715,38937987,39618156
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,13270.0507135188,13526.3009668734,13642.3554565784,11407.0246951722,10883.0928113459
Small states,SST,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,24.0448171393857,24.2801987966944,22.8109587263617,..,..
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,551531,563513,575504,587482,599419
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1858.68986797649,1880.51589970053,2009.6526224944,1922.04138818612,2005.48364332796
Solomon Islands,SLB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Somalia,SOM,"Population, total",SP.POP.TOTL,12763776,13132349,13513125,13908129,14317996
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,407.543235410512,417.890014337912,426.009853661841,434.208809668616
Somalia,SOM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
South Africa,ZAF,"Population, total",SP.POP.TOTL,52506515.0772335,53311955.6100823,54146734.739162,55011976.6820294,55908865
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,7548.16369793332,6876.95382070073,6479.625658634,5769.77257965127,5273.59387968462
South Africa,ZAF,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.617465566683535,0.686040633195362,1.39014153949758,..,..
South Asia,SAS,"Population, total",SP.POP.TOTL,1676614288,1699306053,1721840539,1744190704,1766383450
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1370.34600375428,1386.54242194257,1496.71376572078,1550.86324998725,1639.71225900516
South Asia,SAS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,17.1947641540738,18.4401991144879,16.8021086404807,..,..
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1676614288,1699306053,1721840539,1744190704,1766383450
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1370.34600375428,1386.54242194257,1496.71376572078,1550.86324998725,1639.71225900516
South Asia (IDA & IBRD),TSA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,17.1947641540738,18.4401991144879,16.8021086404807,..,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,10818258,11177490,11530971,11882136,12230730
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,958.455008128114,1186.10132461897,1151.86171519279,758.720578206203,..
